대학,학과,전형,질문,답변,원본파일
서울과학기술대학교(서울),기계자동차공학,학생부종합(학교생활우수자),간단한 자기소개랑 지원동기 말해주세요.,에너지를 가장 효율적으로 사용하고 환경의 오염이 적은 기관을 연구하고 싶어 지원하게 된 OOO 번 지원자입니다.....(준비한 내용 설명),4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),기계자동차공학,학생부종합(학교생활우수자),방금 힘에 대해 관심이 많다고 하셨는데 충격량과 운동량을 설명해보세요.,충격량은 운동량의 변화량을 말합니다. 운동량은 물체의 질량X속도로 구할 수 있습니다.,4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),기계자동차공학,학생부종합(학교생활우수자),위치와 고도에 따라 중력 가속도는 어떤가요?,미세한 차이는 있습니다만 그 수치가 미세하여 거의 동일하다고 알고 있습니다.,4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),기계자동차공학,학생부종합(학교생활우수자),그럼 이제 예상 질문 하나 해볼께요. 보면 영어가 좀 약해 보이는데 공학에서는 영어로 된 용어들 이 많은데 어떻게 할 건가요?,공학과 관련된 다양한 용어들을 외우기 위해 노력하고 있고 공학에서 사용되는 많은 숙어들의 뜻 과 사용처를 공부하고 있습니다.(더 자세하게 설명했음.),4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),기계자동차공학,학생부종합(학교생활우수자),고급 물리에서 질량중심을 적분의 형태로 바꿨다고 하는데 맞나요?,네,4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),기계자동차공학,학생부종합(학교생활우수자),적분 공식 기억하시나요?,질량 중김의 x좌표를 예로 들면 lim →                입니다.,4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),기계자동차공학,학생부종합(학교생활우수자),마지막으로 하실 말이 있나요?,"세특의 주요 과목들이 기계공학쪽으로 맞추어져 있는 것은 사실입니다. 하지만 그 외 동아리 활동 과 자유 탐구들에서 건축과 화학 등 다양한 분야를 경험해 왔고 공부해 왔다는 점을 알아주셨으면 좋겠습니다. 또한.....(학과 커리큘럼, 동아리 등을 언급하며 말함.)",4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),기계자동차공학과,학생부종합(학교생활우수자),학교 와보니 어떤가요?,"학교가 넓다는 점이 가장 먼저 와닿았고, 봄에 꽃이 피면 예쁠 것 같습니다.",4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),기계자동차공학과,학생부종합(학교생활우수자),기계 자동차공학과에 지원하셨는데 고등학교에서 우리 과와 관련된 활동을 한 적이 있나요?,"직접 1인승 전기차를 설계하고 전기차를 제작했던 경험이 있습니다. 직접 전기차를 만들고, 주행 하며 발생했던 문제를 ‘롤 스티어’ 공학 원리를 적용하여 해결했던 경험이 있습니다.",4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),기계자동차공학과,학생부종합(학교생활우수자),자동차를 만드는 과정에 대해 자세히 설명해줄래요?,"네. 저는 CAD를 사용하는 방법을 몰랐기 때문에 차체 설계 과정에서 1:20의 비율로 종이에 그림 을 그려서 설계도를 그렸습니다. 차체를 만들면서 ~~한 어려움이 있었고, 실제 주행 중에는 ~~한 문제점이 발생하여 ‘롤 스티어’ 공학 원리를 적용하여 해결했습니다. 3kW 모터 두 개를 사용하였 습니다. (모터 이야기할 때 교수님께서 의아해하심.)",4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),기계자동차공학과,학생부종합(학교생활우수자),3kW 모터를 사용했다고 하셨는데 3kW 모터가 상당히 비쌀 텐데요?,네. 실제로 대학생분들이 자작 차 제작에 사용하시는 3kW 모터는 아주 비쌉니다. 하지만 저는 중 국에서 생산된 저렴한 제품을 사용하며 비용을 줄일 수 있었습니다. (교수님께서 수긍하심.),4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),기계자동차공학과,학생부종합(학교생활우수자),자작 차를 만들며 팀에서 본인이 주요하게 담당했던 부분이 있나요?,직접 자동차를 설계하고 특히 앞바퀴 서스펜션 구조와 뒷바퀴 서스펜션 구조를 설계하며 차량의 움직임과 거동을 세팅하는데 많은 관심을 쏟았습니다.,4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),기계자동차공학과,학생부종합(학교생활우수자),성적 그래프가 V자를 그리며 2학년 때 성적이 아쉬운데 이유가 있나요?,"다른 변명의 여지 없이 저의 불성실함을 가장 큰 원인임을 말씀드리고 싶습니다. 다만 환경적인 요인을 생각한다면, 2학년 선택과목을 이수하며 수강자 수가 감소하여 이로 인한 영향도 받았다고 생각합니다. (교수님 한 분이 “모집단이 작으니 어렵긴 하겠죠?” 라고 다른 교수님께 말씀하심.)",4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),기계자동차공학과,학생부종합(학교생활우수자),마지막 할 말이 있으시면 말씀해 주세요.,성적 그래프가 보여주듯 저는 실패라는 짐을 등에 지지 않고 오히려 발판 삼아 밟고 올라서는 사 람이라고 말씀드리고 싶습니다. 2학년 때 성적이 떨어졌지만 자작 차 제작 활동을 하며 다시 성적 이 향상될 수 있었던 점도 저의 그러한 태도를 보여준다고 생각합니다.,4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),기계자동차공학과,학생부종합(학교생활우수자),지원동기를 말해주세요.,"저는 어렸을 때부터 자동차에 관심이 많았습니다. 그 후 고등학교에 진학한 후 자동차 기체에 유 체역학, 자동차의 기계 부품, 인공지능 ai에 대해 탐구 해가며 자동차에 대한 관심을 키워 나가는 과정에서 자동차를 연구 또는 개발 하고자 하는 목표가 생기게 되었습니다. (대학교 전공 수업 언 급)",4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),기계자동차공학과,학생부종합(학교생활우수자),자신이 기계자동차공학과와 관련된 탐구 중에 가장 인상 깊었던 활동 있나요?,네 저는 자동차의 부품 중 토크 컨버터에 대해 탐구 한 기억이 있습니다. 이 토크 컨버터란 활동 은 토크 컨버터를 보고서로 탐구한 후 친구들에게 설명하는 활동입니다.,4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),기계자동차공학과,학생부종합(학교생활우수자),토크 컨버터와 같은 것을 직접 만들어 보지는 않았나요?,자동차의 부품과 같은 것을 실제로 구현하기에는 고등학교에서는 어려움이 있어 하지 못했습니다.,4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),기계자동차공학과,학생부종합(학교생활우수자),(질문이 기억이 나지 않음) 어떤 활동을 했나요?,"네. 저는 수소 연료 전지, 미생물 연료전지에 대해 탐구하였고 압전 소자를 이용한 에너지 하베스 팅, 자성 나노 유체를 이용한 에너지 하베스팅에 대해 탐구한 경험이 있습니다.",4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),기계자동차공학과,학생부종합(학교생활우수자),이 활동을 하게 된 계기가 무엇인가요?,네 저는 온실기체로 인해 지구 온난화가…(중략) 그래서 이 내용에 대해 탐구 하였습니다.,4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),기계자동차공학과,학생부종합(학교생활우수자),자동차 중에서도 여러 가지 부분에 있는데 어떤 부분을 연구 개발 하고 싶나요?,네 저는 자동차 제어 부분에 대해 연구 개발 하고 싶습니다. 저는 이러한 관련 활동으로 파워스티 어링 랙엔 피니언 유형에 대해 탐구한 기억이 있습니다.,4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),기계자동차공학과,학생부종합(학교생활우수자),마지막으로 할 말이 있나요?,(내 꿈에 대한 의지를 표현하고 면접 봐주시느라 수고하셨다고 말하며 마무리),4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),문예창작학과,학생부종합(학교생활우수자),자기소개 해보세요.,"전달하는 것의 의미는 크다고 생각합니다. 우리는 유전자, 기술, 신념, 의지 등 많은 것을 전달받 고 전달하며 살아갑니다. 전 세대의 인간이 현대 인류에게, 부모님이 자식에게 하는 것처럼요. 저 는 사람들에게 희망을 전하는 작가가 되고 싶습니다. 이를 위해 꾸준한 습작을 통해 저만의 글을 쓰는 법을 단련해왔고, 희망이라는 주제 의식에 대한 통찰을 이어왔습니다. 이제는 제가 키워온 문 학에 대한 열정을 이곳 서울과학기술대학교에서 꽃피우고자 합니다.",4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),문예창작학과,학생부종합(학교생활우수자),"희망을 전하는 작가가 되고 싶다고 했는데, 문학에서 오로지 희망만을 담을 순 없다. 이에 대해 어 떻게 생각하는지?","희망만을 고집하는 지나친 낙관주의가 아닌, 삶에서 직면하는 시련과 고난 속에도 희망은 있음을 전달하고 싶습니다. 아무리 인생이 힘들고, 버겁고, 그 무게를 이겨내기 힘들다 해도 포기하지 않 는 것이 희망입니다. 때로는 현실과 타협하면서도 잃지 않는 한 조각의 희망을 글 속에 녹여내는 것이야말로 문학의 본질적인 의미라고 생각합니다.",4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),문예창작학과,학생부종합(학교생활우수자),산문을 많이 썼다. 얼마나 썼는가?,"원고지 60매 분량의 단편소설은 4편, 엽편소설은 총 45편을 썼습니다.",4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),문예창작학과,학생부종합(학교생활우수자),작가로서 가져야 할 가치관은?,정직이라고 생각합니다.,4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),문예창작학과,학생부종합(학교생활우수자),소설을 쓰다 보면 정직하지 못한 인물을 다루게 되는 경우가 더 많다. 이에 대해서는 어떻게 생각하나?,"확실히 절대적으로 선하기만 한 인물보다는 입체적이고 모순적인 인물이 소설의 매력을 높입니다. 또한 사회문제를 반영해 싸이코패스, 정신질환 등을 보유한 인물을 다룰 수도 있고요. 그럴수록 저 는 작가가 정직해야 한다고 생각합니다. 인물이 악하고 부정의한 것이지 작가마저 그에 휘말려 악 하고 부정의한 것이 옳다는 주제를 독자들에게 전달해서는 안 되기 때문입니다.",4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),문예창작학과,학생부종합(학교생활우수자),영향을 끼친 작가가 있나?,"황정은 작가입니다. 혹시 대표작을 설명해도 되겠습니까?(내용 설명&심적으로 지쳐있을 때 읽고 위안을 받았다고 대답. 이에 ‘지쳐있었을 때’가 어떤 때였는지 말해줄 수 있느냐고 물으심. 설명해 드리고, 모든 사람들에게 좋은 사람이어야만 한다는 강박과 자책에서 벗어나 지금은 행복한 삶을 누리고 있다고 대답)",4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),문예창작학과,학생부종합(학교생활우수자),"괴물 이야기, 신화 등에 관심이 많다. 이유가 있나?","어렸을 때부터 설화, 고전동화를 읽으며 성장. 자연스럽게 그에 관심을 가지게 되었고, 앞으로 역 사와 설화를 결합한 새로운 형식의 소설을 창작해나가고 싶다.",4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),문예창작학과,학생부종합(학교생활우수자)전형,봉사활동을 많이 했는데 '학습이 느린 친구 돕기'와 '장애 친구 돕기' 봉사가 어땠는지 말해주세요.,"장애가 있는 친구의 종이접기를 도와주었던 경험이 있는데, 내겐 너무 당연한 일들이 누군가에겐 아닐 수 있다는 걸 상기하게 되는 시간이었습니다.",4fcfaffe-_______8.xlsx
서울과학기술대학교(서울),문예창작학과,학생부종합(학교생활우수자)전형,그런 봉사가 자신의 글엔 어떻게 반영되었나요?,저는 일상을 비트는 글을 쓰고 싶습니다. 다양한 삶의 형태를 이야기하고 우리가 살아가는 지구를 보여 주는 데 이러한 봉사 경험이 도움이 된 것 같습니다.,4fcfaffe-_______8.xlsx
